"Protein Group","Top","Accession","Significance","Coverage (%)","#Peptides","#Unique","PTM","OctDel_1 Area","OctDel_2 Area","OctDel_3 Area","OctComp_1 Area","OctComp_2 Area","OctComp_3 Area","OctWT_1 Area","OctWT_3 Area","OctWT_2 Area","Sample Profile (Ratio)","Del Area","Comp Area","WT Area","Group Profile (Ratio)","Avg. Mass","Description"
1329,true,"MMAR_5390|pheA|prephenate",43.54,45.71,11,7,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",7007.9805,7111.743,6106.3257,1308.4606,1907.0022,1142.3247,1575.2661,1685.9199,1444.4984,1.00:1.01:0.87:0.19:0.27:0.16:0.22:0.24:0.21,6742.0166,1452.5958,1642.4713,1.00:0.22:0.24,32751,"dehydratase PheA|316 AA"
968,true,"MMAR_3198|murE|UDP-N-acetylmuramoylalanyl-D-glutamate-2,6-",37.76,50.48,17,14,"Carbamidomethylation",21867.156,21296.64,20090.348,10625.718,9449.098,12522.687,11684.436,11802.842,10840.057,1.00:0.97:0.92:0.49:0.43:0.57:0.53:0.54:0.50,21084.715,10865.834,11442.445,1.00:0.52:0.54,53269,"diaminopimelate ligase MurE|522 AA"
537,true,"MMAR_1642|nrdE|ribonucleoside-diphosphate",52.76,30.37,24,19,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",20846.41,20600.855,19035.352,9165.712,11249.172,12292.216,5162.3726,5024.585,5070.376,1.00:0.99:0.91:0.44:0.54:0.59:0.25:0.24:0.24,20160.873,10937.586,5085.778,1.00:0.54:0.25,82029,"reductase (alpha chain) NrdE|722 AA"
1634,true,"MMAR_5157|MMAR_5157|conserved",20.38,40.70,5,4,"Deamidation (NQ)",5990.4155,4836.135,5740.497,2417.3474,2374.8796,2646.232,914.18317,2132.5496,2394.1318,1.00:0.81:0.96:0.40:0.40:0.44:0.15:0.36:0.40,5522.349,2479.4863,1852.6755,1.00:0.45:0.34,18872,"membrane protein|173 AA"
1489,true,"MMAR_1542|MMAR_1542|conserved",6.60,29.51,9,7,"Carbamidomethylation; Deamidation (NQ)",2295.2783,5380.727,5336.023,4184.0083,1458.0059,1053.4205,1054.2864,2382.0317,2248.0522,1.00:2.34:2.32:1.82:0.64:0.46:0.46:1.04:0.98,4337.343,2231.8115,1894.79,1.00:0.51:0.44,31162,"hypothetical protein|289 AA"
946,true,"MMAR_5032|cyp125A7|cytochrome",9.63,35.97,11,8,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",7858.779,6268.0537,10540.092,4494.0073,7018.755,4829.825,554.24786,406.2065,7712.3,1.00:0.80:1.34:0.57:0.89:0.61:0.07:0.05:0.98,8222.309,5447.5293,2909.5166,1.00:0.66:0.35,46695,"P450 125A7 Cyp125A7|418 AA"
931,true,"MMAR_0388|MMAR_0388|oxidoreductase|447",3.77,46.86,16,14,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",11635.942,5148.7354,4085.5283,8365.387,9079.335,9708.852,7090.816,8754.101,8761.697,1.00:0.44:0.35:0.72:0.78:0.83:0.61:0.75:0.75,6956.7354,9073.576,8202.204,1.00:1.30:1.18,46756,"AA"
2770,true,"MMAR_3250|MMAR_3250|conserved",16.05,8.55,2,2,"",1490.2336,1680.1469,1245.1586,1203.3875,678.917,693.6004,800.135,427.72147,270.09296,1.00:1.13:0.84:0.81:0.46:0.47:0.54:0.29:0.18,1471.8463,858.635,499.31647,1.00:0.58:0.34,25718,"transmembrane protein|235 AA"
433,true,"MMAR_2284|iipA|mycobacterial",58.41,29.85,30,12,"Deamidation (NQ); Oxidation (M); Pyro-glu from E; Pyro-glu from Q",10987.253,14246.829,11453.158,27786.562,33868.6,32891.395,2656.842,3308.8179,3301.8618,1.00:1.30:1.04:2.53:3.08:2.99:0.24:0.30:0.30,12229.08,31515.52,3089.1738,1.00:2.58:0.25,49512,"invasion and intracellular persistence protein, IipA|470 AA"
3515,true,"MMAR_0453|echA8_4|enoyl-CoA",20.81,9.32,1,1,"",1171.6787,1135.0574,710.7474,762.0814,152.90988,701.23083,121.95201,124.40321,82.722145,1.00:0.97:0.61:0.65:0.13:0.60:0.10:0.11:0.07,1005.8278,538.7407,109.69246,1.00:0.54:0.11,33917,"hydratase, EchA8_4|323 AA"
520,true,"MMAR_4395|echA9|enoyl-CoA",71.61,56.52,32,19,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",77525.37,76449.984,78174.77,25979.113,26007.646,24985.664,2986.7246,2066.7097,2212.694,1.00:0.99:1.01:0.34:0.34:0.32:0.04:0.03:0.03,77383.375,25657.475,2513.2874,1.00:0.33:0.03,36143,"hydratase EchA9|346 AA"
111,true,"MMAR_1333|MMAR_1333|iron-regulated",38.00,98.58,53,31,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E",184952.12,179424.94,177976.44,127198.37,144628.2,99630.91,61149.445,61214.16,46476.8,1.00:0.97:0.96:0.69:0.78:0.54:0.33:0.33:0.25,180784.5,123819.16,56280.14,1.00:0.68:0.31,29911,"short-chain dehydrogenase/reductase|283 AA"
3642,true,"MMAR_1161|MMAR_1161|PE-PGRS",50.81,2.36,3,1,"",521.69977,466.71024,623.177,1225.0093,1102.3811,943.32086,175.10646,139.85805,128.88112,1.00:0.89:1.19:2.35:2.11:1.81:0.34:0.27:0.25,537.1957,1090.237,147.94855,1.00:2.03:0.28,50375,"family protein|595 AA"
1752,true,"MMAR_1582|MMAR_1582|conserved",4.68,12.94,4,3,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4363.976,2879.184,1375.9117,2131.5037,2817.2812,3106.4827,1749.8174,1766.3969,1725.7546,1.00:0.66:0.32:0.49:0.65:0.71:0.40:0.40:0.40,2873.024,2685.089,1747.3229,1.00:0.93:0.61,46886,"hypothetical protein|426 AA"
1793,true,"MMAR_0605|MMAR_0605|conserved",6.21,51.61,9,4,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",34991.652,18479.41,19245.645,15112.337,14526.541,17007.943,10552.744,23070.033,13533.358,1.00:0.53:0.55:0.43:0.42:0.49:0.30:0.66:0.39,24238.902,15548.94,15718.712,1.00:0.64:0.65,13218,"protein|125 AA"
813,true,"MMAR_1046|rplX|50S",29.21,81.31,22,14,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",196390.56,188712.34,159359.02,130301.83,145854.27,118377.805,99140.0,96270.56,111501.234,1.00:0.96:0.81:0.66:0.74:0.60:0.50:0.49:0.57,181487.31,131511.3,102303.93,1.00:0.72:0.56,11659,"ribosomal protein L24, RplX|108 AA"
1358,true,"MMAR_4376|coaA|pantothenate",59.14,34.29,11,8,"Carbamidomethylation; Oxidation (M)",15012.5,15311.375,15060.697,16237.572,16109.892,16471.148,4844.29,4437.8735,3726.7925,1.00:1.02:1.00:1.08:1.07:1.10:0.32:0.30:0.25,15128.19,16272.871,4336.319,1.00:1.08:0.29,35598,"kinase CoaA|313 AA"
691,true,"MMAR_2371|plsB1|acyltransferase,",32.84,35.90,19,16,"Deamidation (NQ); Oxidation (M)",10051.738,8669.781,8245.645,9733.759,11861.172,11462.769,3656.204,5250.849,3468.2856,1.00:0.86:0.82:0.97:1.18:1.14:0.36:0.52:0.35,8989.055,11019.233,4125.113,1.00:1.23:0.46,69705,"PlsB1|625 AA"
333,true,"MMAR_0870|hemL|glutamate-1-semialdehyde",78.11,67.49,30,21,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",83580.086,85251.7,80230.66,45170.85,46978.125,47550.15,8249.776,8185.273,6926.4287,1.00:1.02:0.96:0.54:0.56:0.57:0.10:0.10:0.08,83020.81,46566.375,7787.159,1.00:0.56:0.09,45727,"2,1-aminomutase, HemL |444 AA"
482,true,"MMAR_4318|fadA6_3|acetyl-CoA",15.46,59.69,19,13,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",9693.897,13033.993,13948.913,18807.324,17298.158,19265.285,5979.632,13102.885,5940.585,1.00:1.34:1.44:1.94:1.78:1.99:0.62:1.35:0.61,12225.602,18456.924,8341.033,1.00:1.51:0.68,39904,"acetyltransferase FadA6_3|383 AA"
30,false,"MMAR_0306|MMAR_0306|short-chain",48.59,2.41,2,1,"",1938.035,1714.5599,1670.7024,965.8244,1193.5702,862.7948,326.13217,343.21225,411.36258,1.00:0.88:0.86:0.50:0.62:0.45:0.17:0.18:0.21,1774.4325,1007.3965,360.23566,1.00:0.57:0.20,30522,"type dehydrogenase/reductase|292 AA"
861,true,"MMAR_0226|MMAR_0226|conserved",67.69,69.31,17,11,"Deamidation (NQ); Oxidation (M)",24485.97,23480.635,19170.268,10947.543,11052.256,11539.877,2112.1904,1758.2645,1846.4203,1.00:0.96:0.78:0.45:0.45:0.47:0.09:0.07:0.08,22378.957,11214.861,2071.7,1.00:0.50:0.09,22431,"hypothetical protein|203 AA"
2753,true,"MMAR_1588|MMAR_1588|conserved",3.16,7.07,2,2,"",169.5856,203.66672,210.8455,276.41174,511.14865,131.45685,87.386765,275.32742,152.34848,1.00:1.20:1.24:1.63:3.01:0.78:0.52:1.62:0.90,194.69928,306.33908,171.68756,1.00:1.57:0.88,40328,"hypothetical protein|369 AA"
2896,true,"MMAR_1834|mpt70|major",21.61,19.29,2,2,"",645.1496,699.3509,341.34784,396.172,311.8282,405.37933,52.274925,0.0,0.0,1.00:1.08:0.53:0.61:0.48:0.63:0.08:0.00:0.00,561.94946,371.12653,52.274925,1.00:0.66:0.09,19423,"secreted immunogenic protein Mpt70|198 AA"
1983,true,"MMAR_4539|MMAR_4539|conserved",54.66,34.50,6,4,"",9415.529,8486.13,9413.976,6672.6724,6120.118,5888.627,923.67554,1059.3619,644.0471,1.00:0.90:1.00:0.71:0.65:0.63:0.10:0.11:0.07,9105.212,6279.8228,875.6949,1.00:0.69:0.10,21979,"hypothetical protein|201 AA"
647,true,"MMAR_4245|MMAR_4245|conserved",50.36,64.90,17,15,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",9228.612,10157.615,8293.123,7174.6074,7889.739,6710.1094,2943.2158,3075.3137,2604.6475,1.00:1.10:0.90:0.78:0.85:0.73:0.32:0.33:0.28,9226.45,7258.152,2874.3923,1.00:0.79:0.31,32410,"hypothetical protein|303 AA"
760,true,"MMAR_2646|MMAR_2646|conserved",52.49,30.75,15,12,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",15160.332,14647.697,14647.345,7063.415,6764.3994,4604.9297,1794.156,1727.2753,1958.8804,1.00:0.97:0.97:0.47:0.45:0.30:0.12:0.11:0.13,14818.458,6217.2144,1826.7705,1.00:0.42:0.12,45649,"protein|414 AA"
2763,true,"MMAR_3806|MMAR_3806|conserved",47.45,4.58,1,1,"",152.26364,93.37694,66.54306,150.89818,47.5257,62.65529,0.0,0.0,0.0,1.00:0.61:0.44:0.99:0.31:0.41:0.00:0.00:0.00,104.06121,87.02639,0.0,1.00:0.84:0.00,55761,"integral membrane transport protein|525 AA"
1879,true,"MMAR_0342|ephF|epoxide",46.72,13.85,3,3,"Carbamidomethylation",3087.0342,2820.9465,2893.778,5910.8916,4832.393,2901.8953,381.3239,377.5283,428.74652,1.00:0.91:0.94:1.91:1.57:0.94:0.12:0.12:0.14,2933.9197,4548.3936,395.86624,1.00:1.55:0.13,33555,"hydrolase EphF|297 AA"
1706,true,"MMAR_2123|apt|adenine",28.45,41.30,9,7,"",11629.178,7112.007,12256.654,4731.208,2180.5984,2993.1885,1730.4116,2345.985,1590.2079,1.00:0.61:1.05:0.41:0.19:0.26:0.15:0.20:0.14,10332.613,3301.665,1999.2769,1.00:0.32:0.19,18998,"phosphoribosyltransferase, Apt|185 AA"
2987,true,"MMAR_4758|echA4_1|enoyl-CoA",15.88,4.55,1,1,"",174.92464,350.59982,49.942978,175.99254,394.40842,313.22308,0.0,0.0,58.630745,1.00:2.00:0.29:1.01:2.25:1.79:0.00:0.00:0.34,191.82248,294.54135,58.630745,1.00:1.54:0.31,37292,"hydratase, EchA4_1|331 AA"
37,true,"MMAR_3289|glnA1|glutamine",53.35,73.85,57,39,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M)",411810.12,361341.84,346647.94,287478.75,327250.2,311356.25,59802.598,82837.15,76094.625,1.00:0.88:0.84:0.70:0.79:0.76:0.15:0.20:0.18,373266.62,308695.06,72911.46,1.00:0.83:0.20,53409,"synthetase GlnA1|479 AA"
1128,true,"MMAR_3657|plcB_4|membrane-associated",18.73,16.35,10,6,"Deamidation (NQ); Oxidation (M)",4943.8926,3153.3628,1841.9574,7322.1963,7526.6357,7513.7764,2801.5818,3361.8628,2684.1426,1.00:0.64:0.37:1.48:1.52:1.52:0.57:0.68:0.54,3313.071,7454.203,2949.1958,1.00:2.25:0.89,56464,"phospholipase C 2 PlcB_4|521 AA"
2995,true,"MMAR_1441|MMAR_1441|conserved",34.77,13.53,1,1,"",1093.0823,1148.5184,1007.61707,287.90118,607.6473,477.11517,0.0,6049.004,4856.319,1.00:1.05:0.92:0.26:0.56:0.44:0.00:5.53:4.44,1083.0726,457.55453,5452.661,1.00:0.42:5.03,14926,"hypothetical protein|134 AA"
1521,true,"MMAR_3827|MMAR_3827|conserved",41.06,38.64,9,6,"Oxidation (M)",16538.453,14999.008,15202.081,8076.899,7670.3735,5449.2236,1846.1558,1869.2025,3047.7476,1.00:0.91:0.92:0.49:0.46:0.33:0.11:0.11:0.18,15579.848,7065.499,2371.3801,1.00:0.45:0.15,23877,"protein|221 AA"
3193,true,"MMAR_1488|MMAR_1488|conserved",29.65,7.35,1,1,"",148.51875,124.19549,123.86159,946.9424,413.93536,358.07974,687.50134,940.51917,866.9863,1.00:0.84:0.83:6.38:2.79:2.41:4.63:6.33:5.84,132.19194,572.98584,831.66895,1.00:4.33:6.29,15440,"hypothetical protein|137 AA"
1396,true,"MMAR_5063|bphC|biphenyl-2,3-diol",1.29,32.00,8,7,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",1690.5319,1654.8372,5400.728,3198.8037,2912.679,721.6831,2813.849,2294.3933,3450.203,1.00:0.98:3.19:1.89:1.72:0.43:1.66:1.36:2.04,2915.3655,2277.722,2852.8152,1.00:0.78:0.98,33262,"1,2-dioxygenase BphC |301 AA"
2581,true,"MMAR_0886|MMAR_0886|conserved",19.75,21.82,3,2,"",913.8734,860.61316,840.5725,0.0,0.0,261.3404,0.0,0.0,0.0,1.00:0.94:0.92:0.00:0.00:0.29:0.00:0.00:0.00,871.68634,261.3404,0.0,1.00:0.30:0.00,22460,"hypothetical protein|221 AA"
2638,true,"MMAR_3640|MMAR_3640|adenylate",0.56,4.52,1,1,"Carbamidomethylation; Deamidation (NQ)",43.671608,1964.8527,54.571102,95.54321,168.6273,531.3754,108.73896,150.35516,99.458595,1.00:44.99:1.25:2.19:3.86:12.17:2.49:3.44:2.28,687.6985,265.18198,119.51757,1.00:0.39:0.17,69270,"cyclase|643 AA"
2905,true,"MMAR_p19|MMAR_p19||78",81.74,38.96,1,1,"",578.2358,581.58453,376.96072,459.30057,568.7681,511.88135,0.0,0.0,0.0,1.00:1.01:0.65:0.79:0.98:0.89:0.00:0.00:0.00,512.2604,513.31665,0.0,1.00:1.00:0.00,8341,"AA"
546,true,"MMAR_2728|ndh|NADH",13.67,51.63,23,15,"Deamidation (NQ); Oxidation (M); Pyro-glu from Q",9991.09,12038.397,14163.406,6911.0044,5934.594,8434.375,2148.8354,1451.6497,7757.7114,1.00:1.20:1.42:0.69:0.59:0.84:0.22:0.15:0.78,12064.298,7093.324,3812.4998,1.00:0.59:0.32,49687,"dehydrogenase Ndh|462 AA"
1806,true,"MMAR_1218|pmmB|phosphomannomutase",31.78,9.70,4,4,"",1715.9897,2022.1418,1892.0123,1801.7893,2222.5002,1890.0775,413.9226,377.68954,780.1705,1.00:1.18:1.10:1.05:1.30:1.10:0.24:0.22:0.45,1876.7146,1971.4557,523.92755,1.00:1.05:0.28,55387,"PmmB |527 AA"
916,true,"MMAR_0711|ackA|acetate",54.21,35.31,19,12,"Carbamidomethylation; Oxidation (M)",15754.89,16200.758,15906.846,14007.259,13924.113,14276.131,1320.5336,707.94977,714.1284,1.00:1.03:1.01:0.89:0.88:0.91:0.08:0.04:0.05,15954.164,14069.168,914.2039,1.00:0.88:0.06,41617,"kinase AckA |389 AA"
3248,true,"MMAR_3985|MMAR_3985|conserved",12.41,9.84,2,1,"Carbamidomethylation",336.78766,257.5739,435.46472,133.73062,209.391,95.44366,70.102646,119.58648,224.3226,1.00:0.76:1.29:0.40:0.62:0.28:0.21:0.36:0.67,343.27542,146.18843,138.0039,1.00:0.43:0.40,13229,"hypothetical secreted protein|123 AA"
456,true,"MMAR_2233|fadD12|long-chain-fatty-acid--CoA",59.76,57.90,26,18,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",14365.232,11617.092,11688.788,7152.126,8294.705,9423.371,644.54504,938.5578,787.3756,1.00:0.81:0.81:0.50:0.58:0.66:0.04:0.07:0.05,12557.038,8290.067,790.1595,1.00:0.66:0.06,58691,"ligase FadD12 |545 AA"
1147,true,"MMAR_4609|MMAR_4609|conserved",48.40,82.32,9,9,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",18286.969,24441.408,20836.693,10152.914,11123.58,11505.48,1848.3313,2884.949,1698.0023,1.00:1.34:1.14:0.56:0.61:0.63:0.10:0.16:0.09,21188.357,10927.325,2143.7607,1.00:0.52:0.10,18258,"hypothetical protein|165 AA"
1957,true,"MMAR_0761|PPE10|PPE",24.21,13.73,6,5,"",2507.5273,1614.7788,2735.0012,1216.2732,1134.719,1203.3254,18794.633,5923.251,5459.2134,1.00:0.64:1.09:0.49:0.45:0.48:7.50:2.36:2.18,2285.769,1184.7725,10197.59,1.00:0.52:4.46,47109,"family protein|489 AA"
226,true,"MMAR_2680|eccA5|conserved",42.45,59.18,37,25,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",23181.652,21174.484,22761.883,15782.923,15990.984,14542.232,16071.202,16130.658,15927.288,1.00:0.91:0.98:0.68:0.69:0.63:0.69:0.70:0.69,22372.674,15438.713,16043.049,1.00:0.69:0.72,67673,"protein|611 AA"
2061,true,"MMAR_2187|MMAR_2187|beta-lactamase|402",27.26,11.22,3,3,"Deamidation (NQ)",2439.236,2180.453,2000.3698,1344.1263,1816.5444,2056.29,897.63257,476.23053,424.42487,1.00:0.89:0.82:0.55:0.74:0.84:0.37:0.20:0.17,2206.6863,1738.9869,599.4293,1.00:0.79:0.27,44109,"AA"
2220,true,"MMAR_1707|MMAR_1707|conserved",22.25,17.73,2,2,"Deamidation (NQ)",1455.6417,1630.3324,802.26465,389.81403,504.13797,628.703,422.40125,290.5906,443.1381,1.00:1.12:0.55:0.27:0.35:0.43:0.29:0.20:0.30,1296.0796,507.55167,385.37665,1.00:0.39:0.30,29462,"hypothetical membrane protein|283 AA"
419,true,"MMAR_1144|MMAR_1144|hydrolase|247",40.44,84.55,29,22,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",144864.83,109368.17,142876.78,75705.5,93645.22,85818.914,47992.516,46080.734,42862.39,1.00:0.75:0.99:0.52:0.65:0.59:0.33:0.32:0.30,132369.92,85056.55,45645.21,1.00:0.64:0.34,26566,"AA"
3046,true,"MMAR_2942|MMAR_2942|conserved",17.20,5.00,1,1,"",136.18526,95.59444,128.80219,1268.718,490.89822,335.10236,0.0,335.7344,309.33603,1.00:0.70:0.95:9.32:3.60:2.46:0.00:2.47:2.27,120.19396,698.2395,322.53522,1.00:5.81:2.68,21232,"hypothetical protein|221 AA"
1952,true,"MMAR_3963|MMAR_3963|conserved",11.32,35.00,8,5,"Carbamidomethylation",2866.742,2737.764,2487.3472,4722.306,4770.1055,11018.61,566.5557,1035.4141,4167.4087,1.00:0.96:0.87:1.65:1.66:3.84:0.20:0.36:1.45,2697.2842,6837.0073,1923.1262,1.00:2.53:0.71,25176,"hypothetical secreted protein|241 AA"
1160,false,"MMAR_3665|MMAR_3665|PPE",34.32,8.81,8,4,"Acetylation (Protein N-term); Deamidation (NQ)",5764.72,4744.089,5454.896,10270.165,8915.267,8667.513,2558.7173,1478.0068,2648.309,1.00:0.82:0.95:1.78:1.55:1.50:0.44:0.26:0.46,5321.235,9284.314,2228.3442,1.00:1.74:0.42,60929,"family protein|637 AA"
2457,true,"MMAR_4408|MMAR_4408|conserved",34.18,13.99,2,2,"Deamidation (NQ)",1410.0552,1324.5652,1372.6965,1478.6252,1445.739,1341.4426,271.87836,535.4569,430.96338,1.00:0.94:0.97:1.05:1.03:0.95:0.19:0.38:0.31,1369.1057,1421.9355,436.09158,1.00:1.04:0.32,32500,"protein|294 AA"
2962,true,"MMAR_0836|coxL_1|carbon",1.68,1.66,1,1,"Deamidation (NQ)",57.231163,320.3844,195.9293,176.75116,320.17435,203.30707,92.50531,248.82605,150.91211,1.00:5.60:3.42:3.09:5.59:3.55:1.62:4.35:2.64,191.18163,233.41086,164.08116,1.00:1.22:0.86,78083,"monoxyde dehydrogenase (large chain), CoxL_1|726 AA"
512,true,"MMAR_1992|lexA|repressor",54.91,81.97,17,11,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",96699.56,114759.03,90648.79,61497.84,50201.45,50938.832,18082.295,18565.219,15756.826,1.00:1.19:0.94:0.64:0.52:0.53:0.19:0.19:0.16,100702.45,54212.71,17468.113,1.00:0.54:0.17,25736,"LexA|245 AA"
118,true,"MMAR_1684|fixA|electron",50.36,78.71,42,33,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",310571.78,289810.97,283886.6,98289.055,114344.12,120702.45,116466.17,106648.195,124582.586,1.00:0.93:0.91:0.32:0.37:0.39:0.38:0.34:0.40,294756.44,111111.875,116017.62,1.00:0.38:0.39,27776,"transfer flavoprotein (beta-subunit) FixA|264 AA"
1445,true,"MMAR_3461|MMAR_3461|conserved",20.37,23.63,11,9,"Carbamidomethylation",8844.136,8887.977,9651.583,6432.294,6301.968,3806.8362,4959.123,4802.3115,4828.0234,1.00:1.00:1.09:0.73:0.71:0.43:0.56:0.54:0.55,9127.898,5513.699,4863.153,1.00:0.60:0.53,50408,"hypothetical protein|475 AA"
2977,true,"MMAR_0500|MMAR_0500|transcriptional",1.39,7.21,2,1,"",315.22092,209.65814,170.09164,607.4926,78.53718,476.24426,434.81906,347.47607,291.72873,1.00:0.67:0.54:1.93:0.25:1.51:1.38:1.10:0.93,231.6569,387.42468,358.00797,1.00:1.67:1.55,22700,"regulatory protein (probably TetR-family)|209 AA"
2417,true,"MMAR_1845|MMAR_1845|PPE",8.82,4.66,2,1,"Deamidation (NQ); Oxidation (M)",669.78253,305.28098,903.6146,629.0912,585.86707,714.67883,599.9337,73.86541,139.42624,1.00:0.46:1.35:0.94:0.87:1.07:0.90:0.11:0.21,626.2261,643.21234,271.07513,1.00:1.03:0.43,33037,"family protein|323 AA"
2437,true,"MMAR_0459|MMAR_0459|conserved",10.07,6.70,1,1,"Deamidation (NQ)",482.79733,77.14483,166.78981,188.45306,183.82751,141.46655,71.74995,65.23697,56.05152,1.00:0.16:0.35:0.39:0.38:0.29:0.15:0.14:0.12,242.24399,171.24904,64.346146,1.00:0.71:0.27,45856,"hypothetical protein|434 AA"
1195,true,"MMAR_1160|MMAR_1160|nitroreductase|215",26.41,59.81,13,8,"Acetylation (Protein N-term); Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from Q",13939.326,12291.554,10581.184,11168.5625,8238.0,6238.29,4554.028,4915.791,4582.2544,1.00:0.88:0.76:0.80:0.59:0.45:0.33:0.35:0.33,12270.6875,8548.284,4684.0244,1.00:0.70:0.38,24000,"AA"
68,true,"MMAR_2610|MMAR_2610|aldehyde",77.75,65.49,33,23,"Carbamidomethylation; Deamidation (NQ); Oxidation (M); Pyro-glu from E",183242.39,178578.62,176075.9,98088.4,105711.46,105824.43,31469.658,31688.23,28293.225,1.00:0.97:0.96:0.54:0.58:0.58:0.17:0.17:0.15,179298.97,103208.09,30502.941,1.00:0.58:0.17,51978,"dehydrogenase|482 AA"
1504,true,"MMAR_5209|MMAR_5209|conserved",32.37,18.66,6,5,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",4150.2314,4537.5205,3688.3381,2329.1353,1998.1167,1910.8934,1792.8601,1261.138,1820.1626,1.00:1.09:0.89:0.56:0.48:0.46:0.43:0.30:0.44,4125.3633,2079.3818,1624.7202,1.00:0.50:0.39,55239,"hypothetical protein|494 AA"
1010,true,"MMAR_5357|embB|integral",12.05,18.33,16,14,"Deamidation (NQ); Oxidation (M)",5691.9023,5891.98,21791.162,2240.98,20330.045,3171.4243,1153.7649,1135.7815,1553.3356,1.00:1.04:3.83:0.39:3.57:0.56:0.20:0.20:0.27,11125.016,8580.816,1280.9607,1.00:0.77:0.12,116174,"membrane indolylacetylinositol arabinosyltransferase EmbB|1076 AA"
344,true,"MMAR_2127|hisS|histidyl-tRNA",24.67,70.95,31,24,"Carbamidomethylation; Oxidation (M); Pyro-glu from Q",24786.082,23004.75,21758.174,14099.831,18732.898,16569.574,8918.579,5295.669,10690.702,1.00:0.93:0.88:0.57:0.76:0.67:0.36:0.21:0.43,23183.002,16467.434,8301.65,1.00:0.71:0.36,45111,"synthetase HisS|421 AA"
2722,true,"MMAR_3438|MMAR_3438|transcriptional",19.47,11.11,1,1,"",796.07404,635.0407,659.5948,376.86435,481.38086,450.79996,0.0,88.9028,0.0,1.00:0.80:0.83:0.47:0.60:0.57:0.00:0.11:0.00,696.9032,436.3484,88.9028,1.00:0.63:0.13,23735,"regulatory protein (probably TetR-family)|217 AA"
2339,true,"MMAR_5184|MMAR_5184|conserved",18.14,7.63,2,1,"",285.333,309.51215,155.12709,196.55103,272.80634,160.8422,0.0,53.546684,0.0,1.00:1.08:0.54:0.69:0.96:0.56:0.00:0.19:0.00,249.99075,210.06651,53.546684,1.00:0.84:0.21,14050,"hypothetical regulatory protein|132 AA"
490,true,"MMAR_1277|manB|d-alpha-D-mannose-1-phosphate",33.27,66.76,29,23,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",25906.316,25021.934,25215.912,23743.14,22676.57,21459.697,17147.81,14169.447,16976.18,1.00:0.97:0.97:0.92:0.88:0.83:0.66:0.55:0.66,25381.387,22626.469,16265.121,1.00:0.89:0.64,37668,"guanylyltransferase ManB |359 AA"
510,true,"MMAR_0794|umaA|mycolic",71.29,60.49,21,16,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",78690.19,73709.52,78489.24,33283.227,32996.266,27839.662,10039.453,10766.206,10280.624,1.00:0.94:1.00:0.42:0.42:0.35:0.13:0.14:0.13,76962.984,31373.05,10362.095,1.00:0.41:0.13,33040,"acid synthase UmaA|287 AA"
1048,true,"MMAR_3187|MMAR_3187|conserved",46.54,59.64,13,11,"Carbamidomethylation; Oxidation (M)",7021.3447,8110.437,6185.242,2021.1472,1354.1063,1526.3457,861.28125,1194.8373,1059.5973,1.00:1.16:0.88:0.29:0.19:0.22:0.12:0.17:0.15,7105.675,1633.8665,1038.5719,1.00:0.23:0.15,25702,"hypothetical protein|224 AA"
549,true,"MMAR_2448|infC|initiation",3.73,74.85,18,15,"Carbamidomethylation; Deamidation (NQ); Oxidation (M)",52521.547,49561.67,39369.023,27656.395,43857.566,44836.28,42227.94,42342.03,26465.059,1.00:0.94:0.75:0.53:0.84:0.85:0.80:0.81:0.50,47150.75,38783.414,37011.676,1.00:0.82:0.78,18879,"factor IF-3 InfC|168 AA"
